,product_name,review_title,review_body,review_rating,review_date,user_username,user_profile_url,verified_purchase
1264,Xbox Series S,"Great machine, great game","Great machine, great game",5.0 out of 5 stars,"March 8, 2022",TANG GUODONG,https://www.amazon.com/gp/profile/amzn1.account.AGURKTCCR3DHO72GJ6DQS7KWQEIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1265,Xbox Series S,Love it,Buy it its fun,5.0 out of 5 stars,"March 15, 2022",Andrew,https://www.amazon.com/gp/profile/amzn1.account.AFO4D7V4CEHKCVFVIHJWOZXPF3QQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1266,Xbox Series S,Works good,"Arrived in 3 days in, good condition and works great!!!",5.0 out of 5 stars,"February 21, 2022",nicholas williams,https://www.amazon.com/gp/profile/amzn1.account.AGGUQFEC6HEK3CX5UBJGW7EHO2IA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1267,Xbox Series S,Must have,"It load games fast, great quality, good for traveling and all around one of the best gen for gaming with 1/3 build computer graphics card in it. I say buy it and have fun",5.0 out of 5 stars,"December 18, 2021",Kashun or Marcus Curry,https://www.amazon.com/gp/profile/amzn1.account.AH65XNSFVS5VH25E2B6L22EPGGGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1268,Xbox Series S,Great next gen console,As an owner of both Xbox series x and s (2 of them). I have to say it's a great console for the price I have one connected to a 1440p 120hz monitor and the other to a 4k 60hz monitor and either way plays games great highly recommend if I can find one,5.0 out of 5 stars,"September 30, 2021",Hello,https://www.amazon.com/gp/profile/amzn1.account.AGZ4QU642NPZLF4B5IWNHEWTNRNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1269,Xbox Series S,so good,so good，cheap，the effect is good，1080p is very smooth,5.0 out of 5 stars,"February 27, 2022",kissme,https://www.amazon.com/gp/profile/amzn1.account.AHY7H6YS4WTUGL526V3HOVS3FANQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1270,Xbox Series S,Good system works fine,No problem with anything on it,5.0 out of 5 stars,"March 5, 2022",Philip Santel,https://www.amazon.com/gp/profile/amzn1.account.AHRQ3B6CPPIL37CTYBKMY7GEJSUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1271,Xbox Series S,Great Christmas present,Got it right in time for Christmas when it was sold out everywhere else. Nice upgrade for my husband from is old xbox.,5.0 out of 5 stars,"January 20, 2022",Tanya turner,https://www.amazon.com/gp/profile/amzn1.account.AFDBVWIEUFCWVGXQIEJ4GAG4QLMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1272,Xbox Series S,"The thing is very small, it feels ok","The thing is very small, it feels ok",5.0 out of 5 stars,"February 21, 2022",Jose,https://www.amazon.com/gp/profile/amzn1.account.AFA4JD627F7S5EMOGZMOCRHWSZHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1273,Xbox Series S,Honestly more of the same…,I didn’t know what I expected. The Xbox one was bad the Xbox series S and X aren’t necessarily bad but it’s been a year and it feels like nothing has happened except the rehash of games. I miss my PlayStation and I miss how Xbox used to be I mean back in the time of the 360. Microsoft just do better. No one asked for ID@Xbox no one asked for indie games. Just do better. That’s all I have to say.,3.0 out of 5 stars,"January 8, 2022",PlagueStomp,https://www.amazon.com/gp/profile/amzn1.account.AFSC3O2WU64PPVELTHBWCPVIXEDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1274,Xbox Series S,Best system to play old games to 2020,Setting the console to 1080p with hdr 10 on a 4k TV looks amazing games run liquid smooth and are quick doesn't run 4k on series games well so if you can settle for a 1080p output your good to go with this on most TVs have a 4k upscale anyway so it will look sweet on your TV recommend the series x for same reason people would want to go from the one s to the one x ...........the series x really shines on 8k tvs so if your not using on just get the series s,5.0 out of 5 stars,"April 2, 2021",Donald E Olges,https://www.amazon.com/gp/profile/amzn1.account.AFXC7IFHHTFDTG6JTQW7LZHXCJGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1275,Xbox Series S,Great!,"It came on the last day it could arrive so I give it a four star but other than that it was great. The xbox worked great and it was completely unopened. The box did have a bunch of marks and scratches but the console was undamaged.  The Xbox came with everything it normally had including the wireless controller, power cable, and HDMI cable.",4.0 out of 5 stars,"May 26, 2021",Eva,https://www.amazon.com/gp/profile/amzn1.account.AFD3YAESQXZVLD7QIKKOWOKF6KDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1276,Xbox Series S,Worth the upgrade,Have bought 3 of these this month. One for each son and one for hubby. Runs faster.,5.0 out of 5 stars,"January 31, 2022",Stephanie Hoagland,https://www.amazon.com/gp/profile/amzn1.account.AGFDW66AXMECLFZZUY3J7GINVOOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1277,Xbox Series S,"Small, but powerful.",Amazing. Im a college kid paying for my own studies and when I found out about a cheap xbox I had to buy it. I recommend this to everyone. Amazing console for a great price you and your kids will love it.,5.0 out of 5 stars,"November 9, 2021",Kelly huang,https://www.amazon.com/gp/profile/amzn1.account.AHLDJUIFGDPEZXIPYWKQWEGIA3TQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1278,Xbox Series S,Mixed feelings.,"I primarily play gta 5 and the loading times for the xbox one were atrocious. The load times for the Series S are night and day, but I was expecting even faster load times for some reason. I was expecting it to be near instantaneous. But even still I cant complain. The interface is awesome, graphics seem more clear even on a non UHD tv. Load times are fine, just not as fast as I was expecting. Overall a great system and I'd buy it again in a heartbeat.",5.0 out of 5 stars,"June 15, 2021",Jonathan P.,https://www.amazon.com/gp/profile/amzn1.account.AH5H3KLCFXTMMS3ZRNMCSAZBM44A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1279,Xbox Series S,"The game is so fun, I love Amazon","Very fun game console, many games on it are too exciting, love it",5.0 out of 5 stars,"February 9, 2022",ZZ,https://www.amazon.com/gp/profile/amzn1.account.AEEUVHUGH2ZPYSG22RSWJFS5K5YA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1280,Xbox Series S,Wish it had more memory because you can only play digital games but it’s nice,Needs more storage but works great,5.0 out of 5 stars,"March 2, 2022",Matt Feliciano,https://www.amazon.com/gp/profile/amzn1.account.AF2IOHXDVFVRQUF7YR7CZJJR2EBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1281,Xbox Series S,I love it already,"No complaints at all, shipping was extremely fast only 2 days so thank you",5.0 out of 5 stars,"February 6, 2022",Duane Neff,https://www.amazon.com/gp/profile/amzn1.account.AHIVC7CTF4QYWKI53CZH5SUMI2VA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1282,Xbox Series S,Great machine with one major flaw.,"The machine is amazing. The speed and responsiveness is noticable. What lost a star is the connectivity. My Xbox one is a the center of my entertainment hub. Gone are the hdmi input and optical output. Now I can't switch to tv nor connect directly to my $1000 sound bar from my Xbox, which sounds better. A minor inconvenience. Had to find the old tv remote. Now only cable is in surround sound, for now. I just don't understand why they would get rid of those ports.Not only would I recommend it I have on multiple occasions.",4.0 out of 5 stars,"January 25, 2021",The charlie on Earth,https://www.amazon.com/gp/profile/amzn1.account.AEHPYUP3IEHUSGGLYRFKMQ2KEQYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1283,Xbox Series S,Brand new factory sealed,"And that’s exactly what it was for $299 no inflated price like most vendors ! Came with controller also !Tired of waiting for the Series X to come down to $499. Plugged in my 4tb external drive with all my games, worked great",5.0 out of 5 stars,"October 24, 2021",TheYAK,https://www.amazon.com/gp/profile/amzn1.account.AFGOYUQXO4XAVW2TG4VLKB6HRDHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1284,Xbox Series S,At $356 it not bad.,"At that $356 price that literally is what you pay over the counter in taxes, so $20 more with Amazon taxes for a system sold out or being gouged out at $400 -$500 is not bad. Got mines early works great. Box looked a little rough though.",5.0 out of 5 stars,"October 17, 2021",emmerson,https://www.amazon.com/gp/profile/amzn1.account.AEAES5BSZX34CYWZK6Y4L6FJPKJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1285,Xbox Series S,2 players,Cant play with a friend (2nd controller) sitting next to you - I checked every blog i could find and everyone has the same complaint - the console will not recognize a second controller.  PlayStation does not have this issue!!!,3.0 out of 5 stars,"March 27, 2022",Kyle Dabney,https://www.amazon.com/gp/profile/amzn1.account.AHMYPOI44EOAZEBAOAGR7T3IWQIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1286,Xbox Series S,Good service,It got delivered a day before I was told it could arrive all good not tampered with. Other than a damaged corner of the cardboard box most likely caused by the delivery guy it all turned out great.,4.0 out of 5 stars,"July 31, 2021",AppleJack,https://www.amazon.com/gp/profile/amzn1.account.AGH2BLBYBSOJ55EBZTJMDUPV6VSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1287,Xbox Series S,Perfect Xbox gift!,"This product definitely was delayed in shipping multiple times,but I knew it would be a while to get here. The product it self is incredible and has performed awesome!  My son loves his new Xbox s and is very pleased with it! Im very satisfied with this and the price was amazing!",5.0 out of 5 stars,"September 23, 2021",Mike reid,https://www.amazon.com/gp/profile/amzn1.account.AFHG7ICVEIBXRKOEJCO35D4LRMTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1288,Xbox Series S,Perfect,Finally got this Xbox and I’m so happy. It was packed with care and everything exceeded my expectations. Thank you so much. Hotstock app made this easy for me.,5.0 out of 5 stars,"December 24, 2021",Lakeisha Perry,https://www.amazon.com/gp/profile/amzn1.account.AFBZ5HM54FVUAD5QN5VT7LNTUXGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1289,Xbox Series S,I love my XBOX!!,"It was brand new and I haven't had any issues. It was pretty much plug and play otb. My advice Buy a stand with a fan built in to keep it cooled down and give it lots and lots of space the consol does get very hot. 2) when first using it use an Ethernet connection for the fastest updates and downloaded games and apps. 3)BUY THE EXPANSION CARD and EXTERNAL HARD DRIVE...you will eat up those gigabytes fast with COD, Fortnite, Apex Legends, Forza, GTA and NFS",5.0 out of 5 stars,"June 12, 2021",Georgetta Fears,https://www.amazon.com/gp/profile/amzn1.account.AFW6OKW6NBOPMYFNRDOCVRLZX6XA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1290,Xbox Series S,Amazing Console!!!!,"Amazing console. I'm able to run all my games at a smooth frame rate of 60fps at 1080p.Though I plan to by a 1440p,144hrz monitor sometime later this year. So I can get the most out of the consoles max resolution and frame rate on games. Definitely worth getting. Also recommend getting a 5TB external drive for Xbox One and 360 games that you download and a the official Seagate 1TB SSD by Microsoft for Xbox Series S/X in order to play newer enhanced games that have been optimized for the console.",5.0 out of 5 stars,"June 3, 2021",Aurora,https://www.amazon.com/gp/profile/amzn1.account.AG3EHLQSE4M2BOKT4T7EA73JX62Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1291,Xbox Series S,"Lightning Fast, Whisper Quiet","Setup and carrying everything, including custom lists and even my Home Screen, over from my Xbox One was instantaneous and easy. Building a gaming PC equivalent to a Series S would cost over $1,000. Don’t sleep on the S, it’s an incredible value.",5.0 out of 5 stars,"October 25, 2021",G.H. Brothers,https://www.amazon.com/gp/profile/amzn1.account.AHP3UW4H3CDOCVNYXJPOPFEOWJMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1292,Xbox Series S,"Pleased with the product, not with the price.","Interacting with/purchasing from anyone who buys a product for the soul purpose of flipping that product for more money is never ideal— it’s a shameful practice. That being said, the product arrived on time and in perfect condition and I am very pleased with it.",4.0 out of 5 stars,"July 10, 2021",Kyle,https://www.amazon.com/gp/profile/amzn1.account.AGE34Q2DF4KJA6FXEL7J3GFIEMJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1293,Xbox Series S,"Small, quiet, nice media center pc alternative.",Using to replace my media center pc.,5.0 out of 5 stars,"February 20, 2022",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AHETI7Q6W7BR3QIRXZ6ICZSWHRTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1294,Xbox Series S,Works really well,This Xbox is very good and would recommend if you can’t get the series X,5.0 out of 5 stars,"February 1, 2022",Jezze,https://www.amazon.com/gp/profile/amzn1.account.AHFVFMWVUFAEP44IMEHCR6CU76FA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1295,Xbox Series S,Amazing,My kids love their new xbox! Way less lag.,5.0 out of 5 stars,"February 15, 2022",Dustin Lobato,https://www.amazon.com/gp/profile/amzn1.account.AGHPH2NH7DQSTOKOTD4VA5WT7WHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1296,Xbox Series S,Perfect gift for 13 yr old,Meets Xbox criteria,5.0 out of 5 stars,"March 4, 2022",Mignon Malicoat,https://www.amazon.com/gp/profile/amzn1.account.AHGH24TFJVNXYVRYMTSPMSWMB2QQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1297,Xbox Series S,XBOX Series S,I really don’t dislike the XBOX Series S I mean only thing but it really doesn’t matter like the storage but although gameplay speed & everything else is amazing.,5.0 out of 5 stars,"December 29, 2021",Savion Terry,https://www.amazon.com/gp/profile/amzn1.account.AGPW7OAWPD5675LLETJNIRTSALLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1298,Xbox Series S,Grandson gift to himself,He loves it. I miss my grandson spends to much time on it,5.0 out of 5 stars,"February 2, 2022",Sandra,https://www.amazon.com/gp/profile/amzn1.account.AFSRM7SSUEKDUSYXPIMETU4X7HCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1299,Xbox Series S,goodf,goofd,5.0 out of 5 stars,"March 12, 2022",Skylar Nelson,https://www.amazon.com/gp/profile/amzn1.account.AEOESA5KFJMCPQQF4L2DLY7GVBUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1300,Xbox Series S,This item is beyond exceptional,I bought it for my boyfriend for Christmas and it came really fast. He plays it literally every day,5.0 out of 5 stars,"January 18, 2022",Vanessa,https://www.amazon.com/gp/profile/amzn1.account.AFB5C7AOYDAL6FMF6DEA4PTDDGFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1301,Xbox Series S,So fast so small!,Definitely an amazing gaming console for the price pick this up for the kids and for something that I could go and take on the go and it is incredibly fast. This is leaps and bounds better than the one X I upgraded it from highly recommended the memory is low so that part sucks I have an external hard drive to keep the backlog but if you're getting this for kids a basic console to be gaming on it's absolutely worth it cannot support this enough we'll be looking to purchase another one so my kids could each have one,5.0 out of 5 stars,"January 5, 2021",Anthony T,https://www.amazon.com/gp/profile/amzn1.account.AEX4N5B7JVB6JJOVKS4YDBAXTM6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1302,Xbox Series S,LA MEJOR CONSOLA EN CALIDAD PRECIO,"La mejor consola en relación, calidad precio y rendimiento de la actualidad, ideal para los free to play y si tienes xbox gamepass ultimate la diversión no para nunca.",5.0 out of 5 stars,"December 16, 2021",Jose Parraga,https://www.amazon.com/gp/profile/amzn1.account.AEE622GIRLURK3IRNFGEXSR7HUGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1303,Xbox Series S,Great console for a small amount of games,"I love the console. The thing about this is that the controllers tend to disconnect from the xbox while in idol, and you have to restart the xbox and reconnect the controller. In addition, if you want any external storage, you HAVE to use the small one that's just over $200 to purchase. Don't expect to use any external hard drives from your old consoles, it doesn't work. So if you have a lot of games to download, get the Series X. It equals out to around the same price.",4.0 out of 5 stars,"February 16, 2021",Nathaniel White,https://www.amazon.com/gp/profile/amzn1.account.AE4UTWLJHOXFECJTYUM74GRWACSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1304,Xbox Series S,A very good value for money product,"A very good value for money product, the quality is also very good, will come again.",5.0 out of 5 stars,"January 23, 2022",Kevin,https://www.amazon.com/gp/profile/amzn1.account.AE3V327K24V5WV3YLT5WASG5Z2NQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1305,Xbox Series S,Amazing,"Product was new in box, complete with everything and works amazingly! Comes with controller, xbox, power cable, hdmi cable, and batteries",5.0 out of 5 stars,"January 11, 2022",Jonathan P. Mingledorff,https://www.amazon.com/gp/profile/amzn1.account.AFS5K7KEIQTMJ6RTPTPJ2K7VWE5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1306,Xbox Series S,A++,"100 percent recommended!!! Everything like it supposed to be, include console, power supply, HDMI and controller.",5.0 out of 5 stars,"January 22, 2022",Michael,https://www.amazon.com/gp/profile/amzn1.account.AFF7AFXWE3DWZSBRC4TJLVE6BFAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1307,Xbox Series S,The Series S is an absolutely amazing buy at this price point.,This console is an amazing purchase at the price point. The series S does exactly what it is supposed to. Easy setup and use. I recommend this 10 times out of 10.,5.0 out of 5 stars,"November 29, 2021",cory,https://www.amazon.com/gp/profile/amzn1.account.AHPFSIUYPNHP5NDJPPCS6KEXL5VQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1308,Xbox Series S,W,Best purchase,5.0 out of 5 stars,"March 6, 2022",Rickey Ferrell,https://www.amazon.com/gp/profile/amzn1.account.AEKTMA67MYRAJVIP4O4DGQXU42QA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1309,Xbox Series S,"Great product, meets expectations","No complications, love it !",5.0 out of 5 stars,"February 21, 2022",Logan,https://www.amazon.com/gp/profile/amzn1.account.AGJUATEISCOHRHPO2FDET2OZP6PQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1310,Xbox Series S,Works perfectly,Arrived on time for Christmas. Works perfectly and my son is enjoying his xbox. Yay!,5.0 out of 5 stars,"January 23, 2022",Kristina Basurto,https://www.amazon.com/gp/profile/amzn1.account.AHAJNYDV7IKGM3C7OYPZVC6USEAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1311,Xbox Series S,As expected.,"It is an Xbox series S. Has led to a nightly Skyrim addiction. Would totally recommend. 3/5 stars, I wouldn't change a thing.",5.0 out of 5 stars,"January 4, 2022",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AE23NSUDY54PU3TZAMX2DEOIZESA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1312,Xbox Series S,Gaming machine,Lil brother enjoys it and stays out of my room!,4.0 out of 5 stars,"October 22, 2021",Troy Bryant Jr.,https://www.amazon.com/gp/profile/amzn1.account.AEQBVKKH7HKOUQMHR7CY4MVOUZCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1313,Xbox Series S,Excellent,Nice excellent size,5.0 out of 5 stars,"February 28, 2022",Kevin R. Pineda Meza,https://www.amazon.com/gp/profile/amzn1.account.AFEEYU2HRPVFP2IYPCIPE6KQYP7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1314,Xbox Series S,The price is worth it!,"I got to say, I was surprised on how powerful, quiet and smooth this console runs being only the S. Loads times are ridiculously faster. Gta 5 loaded up in about 10 seconds where the original xbox took about 3-5 minutes same goes for online, the render distance is much further while running at 60 fps with no sign of slowing down, the xbox runs very quietly, has a very nice sleek design and is almost half the size of the previous gen Xbox. Definitely worth the money 💰",5.0 out of 5 stars,"April 19, 2021",AddItUp,https://www.amazon.com/gp/profile/amzn1.account.AFDCMXFRP7Q2EEVTUVC7CF34QC6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1315,Xbox Series S,Logística perfecta,Todo quedó super y el XBOX está genial.,5.0 out of 5 stars,"February 8, 2022",Raul Correa,https://www.amazon.com/gp/profile/amzn1.account.AGN3JUAEYVZPXPZPH6ITSQQVN4CA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1316,Xbox Series S,Good,Good,5.0 out of 5 stars,"March 8, 2022",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AE4QTSVD5OMGKMAAHNQGCNAM4JTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1317,Xbox Series S,Great product but low storage,"I love this console, amazing graphics and insanely fast. But the only downside is that it only has 365 gigabytes of storage. But other then that, amazing and affordable way to game on the next generation of consoles.",4.0 out of 5 stars,"July 6, 2021",Erick Munguia,https://www.amazon.com/gp/profile/amzn1.account.AGZODHJZY5VRPSHH7ONS3KFMBDLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1318,Xbox Series S,Don't listen to the low reviews,People are review this device that don't even own it. Don't buy into their nonsense. They are clearly not intelligent enough to know that there is a super conductor shortage which is effecting the price of ALL electronics. This is why the PS5 is in short supply and why vehicle production has basically shut down. Just do your research before you make a large purchase. It's not that difficult,4.0 out of 5 stars,"April 16, 2021",Alexander,https://www.amazon.com/gp/profile/amzn1.account.AEKR2Y2PDYTT6EDHB2QC3EKV4RDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1319,Xbox Series S,Works Great,It works Great,5.0 out of 5 stars,"February 25, 2022",Danielle McDowell,https://www.amazon.com/gp/profile/amzn1.account.AFMEOSKJFHIAQNUJBD37HRWLIIQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1320,Xbox Series S,"Arrived fast, works great!","Needed a quick replacement after my Xbox One died. Arrived quickly and in great condition. A lot of the 500gb is taken up by software, so plan to get a memory card.",5.0 out of 5 stars,"November 24, 2021",Melissa,https://www.amazon.com/gp/profile/amzn1.account.AFDZWX3VESLKKLDVTHXKNJ2NK5SA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1321,Xbox Series S,Priced right and delivered as expected,"Price was good, delivered in a timely manner, no damage to the console or box. I'm happy.",5.0 out of 5 stars,"January 14, 2022",Scott Lecca,https://www.amazon.com/gp/profile/amzn1.account.AHEQFSTWGPWMK3ISZXWQV6E4SUEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1322,Xbox Series S,Broke in a day,"I live in Costa Rica.The story began with a black screen after the initial code imput on my smartphone.After a reeset, the set up was done from the xbox and not the app.Worked ""alright"" while downloading the regular qpps. Downladed Hollow N and slept since it was late.Next day, the console has several glitches while starting and it's showin lots of error codes, something went wrong from our side etc... at some restarts it wont log to my account, on others it logged and then froze... basic apps like ""settings"", ""storage"" took around 30 seconds to open. Device was very hot all the time and there was a never ending Microsoft store update in the background. Got a another black screen (1 more from many) and this time the xbox was no more.Troubleshoot menu did not show up with the ON and pairing button as Microsoft says. It appeared by itself, but after 15 minutes ""left alone"" while trying to start"". Manual usb update stays in ""preparing the console"" and never moves from 0%. Then displays  an error. Restore options would not accept the final imput from the controller to accept and begin.I contacted Microsoft and they offered the 1 year warranty But, they said Xbox is not available in my country so I have to psychically put the Xbox in the USA, then send it to Microsoft, they repair it or replace it, send it back to the US address and then I have to see how to ship it back to my country. They also added that since it's a full year warranty, perhaps on a possible future vacstion trip. I asked if they have an authorized company or repair shop that could work on it here and they said no. That Xbox is not available in my area.Luckily amazon accepted the return via a DHL pick up at my house (in Costa Rica), free of charge.",1.0 out of 5 stars,"September 27, 2021",Ruben,https://www.amazon.com/gp/profile/amzn1.account.AH55USQMBMNNVNCGJRJRPCAP4WNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1323,Xbox Series S,Good console,Good product,5.0 out of 5 stars,"February 28, 2022",Mario Lucent,https://www.amazon.com/gp/profile/amzn1.account.AHNFNRG3SXNPWBJOMV3F34KKMFVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1324,Xbox Series S,would’ve been helpful to know there were no wires and no controller,"I was very excited to upgrade to the series s from the xbox one s, and when I opened the box, finding out there was no controller nor any wires in the box. Just the console. Luckily I still had my xbox one wires, but I still have to make that extra purchase to get another controller when the original thought was that one came with the box.",2.0 out of 5 stars,"July 17, 2022",Charlie,https://www.amazon.com/gp/profile/amzn1.account.AESTV57ACY2EBXFREKJMMM3GBEWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1325,Xbox Series S,Great product better than PlayStation,Great buy,5.0 out of 5 stars,"February 25, 2022",Brandon smith,https://www.amazon.com/gp/profile/amzn1.account.AHWEWTI4IPRJBEKEDW5XC7GKMN2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1326,Xbox Series S,Just as I expected!,Product came a few days after ordering! Everything was brand new and in it’s original packaging like I had bought it from an actual store. Set up was super easy and all done from the Xbox app. Transferring my settings from my old Xbox to the series S was seamless and painless. I am so glad I was able to find one of these at actual retail price on here. I’m not disappointed!,5.0 out of 5 stars,"June 24, 2021",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AEF5H2JLKRVB5F5D6MMBX7A5KLMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1327,Xbox Series S,Great Xbox but not perfect,They Xbox is great but unless you want to have like six or seven or more you’re better off buying the one that looks like a box but other than that if you’re buying something cheap this one is good for you,5.0 out of 5 stars,"October 3, 2021",Brian Qiu,https://www.amazon.com/gp/profile/amzn1.account.AGMHFOVQY3W66X4E3YD73HHYU5LQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1328,Xbox Series S,Excelente producto,Muy buen producto económico y práctico,5.0 out of 5 stars,"February 9, 2022",Rosanny Núñez,https://www.amazon.com/gp/profile/amzn1.account.AGYQVMKFRCIV5ZXVCSSXMDRW32GQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1329,Xbox Series S,How to get better graphics,You need to have a good monitor or tv to not only access 4K but also to access the 1440p,5.0 out of 5 stars,"January 1, 2022",Ethan,https://www.amazon.com/gp/profile/amzn1.account.AEBY2SRWITGKSDC6UQWLLWYVIKPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1330,Xbox Series S,All in one little box !,Took a little bit to figure out how to turn on but got it,5.0 out of 5 stars,"January 14, 2022",Kathleen,https://www.amazon.com/gp/profile/amzn1.account.AHA2KDRTRJIJ3SJ7XYPHV45BP4RA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1331,Xbox Series S,Great Product! Fast Delivery!,"Very fast delivery and received all the ordered product in one piece. Great customer service when I send a concern, really professional and for a really affordable price value as well! Great experience!!!!",5.0 out of 5 stars,"November 7, 2021",Lotolua Fonua,https://www.amazon.com/gp/profile/amzn1.account.AGLCCWWSXWBOEFPREACM5WHVO4QA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1332,Xbox Series S,It’s ok,It works like it should but lacks memory and without quality internet gaming experience will be laggy but quality product for the price,3.0 out of 5 stars,"April 10, 2022",One of one @youtube,https://www.amazon.com/gp/profile/amzn1.account.AHPRL6TQQSNQXE5MUCC6JQMUD7DQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1333,Xbox Series S,Awesome Xbox,Definitely worth the price,5.0 out of 5 stars,"February 14, 2022",Javon,https://www.amazon.com/gp/profile/amzn1.account.AE7BACE3AT3QF5VD2MH5T2UBBIAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1334,Xbox Series S,Xbox Serie S es una maravilla,"Feliz con la Xbox Series S, es una maravilla, por el momento estoy jugando juegos free to play como Fortnite. Al ser una consola digital lo más difícil para mi es la descarga de juegos. Pues mi internet esta lento.Recomiendo esta consola.",5.0 out of 5 stars,"September 17, 2021",Misael Bonilla,https://www.amazon.com/gp/profile/amzn1.account.AHVPF3VKS4J6DMOYKU36HX6UBHUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
1335,Xbox Series S,Great,As advertised.  Price was reasonable given the demand for semiconductors.  Only gripe is that the box was damaged before packaged. Appears to only be superficial though because the unit seems to be in good working condition.,4.0 out of 5 stars,"June 18, 2021",Jason miller,https://www.amazon.com/gp/profile/amzn1.account.AH5SXDZQTKC66A7WG5ZFKUC27C7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
