product_name,review_title,review_comment,review_rating,review_date,user_username,user_profile_url,verified_purchase
PlayStation 5 Console,System power failure after 45 days 👎,"Total Power failure after 45 days of usage, 2 weeks outside the 30 day Amazon return window. Console lost power in the middle of a fortnite match and would not turn on again. Sony is sending a box so I can ship it to a repair center halfway across the country. Frustrating.",1.0 out of 5 stars,"September 21, 2022",tyler van pelt,https://amazon.com//gp/profile/amzn1.account.AHKCLOEWNJD3HZ4KKJTE7ZM2MQDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Love it,"So far am loving it...have had every system except the 4 and never really been disappointed in any of them so far. The only thing have ever had a complaint about is the fact you have to start over buying games everytime other than with the ps2. I think they should make every system, playstation xbox and nintendo where they can play all old system games ESPECIALLY as expensive as games are these days.  It is ridiculous to spend the money on all these games to have to turn around and repurchase the same or newer version when the next system comes out.  That is part of reason never bothered with the ps4, I was tired and could not afford to keep starting over and most times the games I loved like the Breath of Fire series never made it to the newer ones.",5.0 out of 5 stars,"September 20, 2022",mkjohnson4471,https://amazon.com//gp/profile/amzn1.account.AHCPVDKW2BE57IYPSVY6XRVPROFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Super!!,Llego muy bien y en el tiempo estipulado y con el precio correcto en el mercado. Muchas gracias.,5.0 out of 5 stars,"September 20, 2022",Yeltsyn Tacuma,https://amazon.com//gp/profile/amzn1.account.AFRUQRVJJOA7QSKWS5XTBCO7MEGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Graphics are like butter,"The PS4 is a wonderful gaming machine. However, there is always something imperceptible during active gameplay. It became quite evident once I fired up the PS5 and suddenly felt like I was leaning into the screen. Everything looks closer, smoother, the subtitle movement graininess in the PS4 pro was missing. PVP players don’t suddenly appear out of nowhere. Precision shots are now possible even at greater distances. Best of all paying regular retail price a blessing. Thank you.",5.0 out of 5 stars,"September 18, 2022",Artxruss,https://amazon.com//gp/profile/amzn1.account.AGGQAVHLPOP5T36QR24B33INXIAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Great price on Amazon,"What can I say it is a brand new PS5 for $500, what’s not to love ❤️",5.0 out of 5 stars,"September 17, 2022",L. amacker,https://amazon.com//gp/profile/amzn1.account.AE7WIZBUSDTWS7NC2WBWO5IDNW3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Hello I’m waiting to get an invite,I’m patiently waiting for an invite to purchase. Thanks in advance.,5.0 out of 5 stars,"September 17, 2022",Leyla Cabezudo,https://amazon.com//gp/profile/amzn1.account.AFP7R7BGOY7U37E4WFTFGBY4ZD2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,False
PlayStation 5 Console,Amazing Console!,Absolutely lovely console with great graphics and an amazing new controller! Love it and can’t wait to play it more!,5.0 out of 5 stars,"September 16, 2022",Lord10,https://amazon.com//gp/profile/amzn1.account.AEA6WTOV3XOFRLOI3CW2G5V4GIHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Dualsense controller is the next big thing,Is too big but great system,5.0 out of 5 stars,"September 15, 2022",Jake,https://amazon.com//gp/profile/amzn1.account.AERTRLIKSZRRISKUDT4D7QBTQ5NA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Game play,Happy that we finally received our console. It is beautifully shaped. The game play is smooth and ready to control.,5.0 out of 5 stars,"September 14, 2022",Regina Bussey,https://amazon.com//gp/profile/amzn1.account.AE7Y6G2TKARKULCWIHVYTL7E2GPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,My favorite console,Honestly have loved my ps5 so much so glad I got this and not the Xbox my personal favorite game right now is warzone so if you get one I recommend you play it,5.0 out of 5 stars,"September 14, 2022",Mike Boyles,https://amazon.com//gp/profile/amzn1.account.AGRMVPV5X5A42TXIP24LJV6JCFTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,This game console graphic looks great,"I eventually acquired this long waited PS5 console in August thru Amazon invitation request signup in July. Compare to playing some fighting RPG games supporting 4K using the Dell 32 inches 165 Hz 2K VA panel monitor , this game console graphic looks very much better when viewing in the LG OLED C1 4K TV, especially in the dark or night scenes gameplay.",5.0 out of 5 stars,"September 14, 2022",K. Chau,https://amazon.com//gp/profile/amzn1.account.AHHQYZUGCZGGDWJIYQEGZCWTW22Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Nice,Nice,5.0 out of 5 stars,"September 13, 2022",Asnan muhammad,https://amazon.com//gp/profile/amzn1.account.AEMRVTNMTC7S6MWGC25JUNON4CIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,"Great console, mostly","Wish PS5 versions of games wouldn't take away your trophies, and the loading times are not non existent as claimed but they are much better. Overall I love it, controllers are more ergonomic",4.0 out of 5 stars,"September 12, 2022",Dreama Wright,https://amazon.com//gp/profile/amzn1.account.AHIVOKSHFN7K7N3S2M5GUI4Q3Z4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Really noisy,"I finally got one of these, but within an hour of use I realized I would have to return it as I could not tolerate the loud high pitch wavering ufo like noise coming from the fan. It wasn’t coil whine as it was a different type of noise, and it also did not make the noise in sleep mode. I have owned a fat ps2 and a launch ps4 as well as various other consoles and pcs over the years so it’s not like I went in expecting silence. Like the fan noise of the ps4 might be louder in decibels than the ps5, but the high pitch frequency of the ps5 makes it totally unlivable to me. It was actually painful being in the same room with it even when it was doing nothing but sitting on the Home Screen.When I looked into it I found out that Sony uses 3 different types of fans in the ps5, and the brand that I got is known for making the high pitch ufo noise. The ps5 is still scarce even though it’s been out for 2 years already, and possibly 1/3rd of them are manufactured with the “bad” fan type. So I chose to get an Xbox instead of going through the hassle of returning systems until I could find one with one of the other two brands of fan that doesn’t make the ufo noise.Pretty disappointed in the lack of quality/care coming from Sony. It’s a perfectly nice console if you either get lucky and get one of the quiet ones, or are not sensitive to high pitch noises.",3.0 out of 5 stars,"September 12, 2022",Echo,https://amazon.com//gp/profile/amzn1.account.AGDYCOFCQL62MHNKR3JV75BDN5JA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,False
PlayStation 5 Console,Video games are super cool,I like video games and this new console plays video games that I like and it’s pretty cool. 10/10 video games,5.0 out of 5 stars,"September 10, 2022",Peter Irons,https://amazon.com//gp/profile/amzn1.account.AGY6QL4UWGS7YLVD3BDPTRYO3EZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Finally got one,"I got it a little later than predicted by a day but no extra price increase , and works great have been playing every since. When you do give yourself plenty of time to set up. I started after dinner and including transfer of games and previous saves about 6 hrs.",5.0 out of 5 stars,"September 10, 2022",james,https://amazon.com//gp/profile/amzn1.account.AFLZVTWX4BPVL5M5CXWOUD3ENDBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Wow,Surprised by Amazon with keeping in contact with me once on the list. Controller has a sticking issue but contact cleaner should fix that. Came on time and in great condition. No complaints. I just wish the description when I ordered was more informative (example: HDD size or with/without disc drive). Thank you,5.0 out of 5 stars,"September 10, 2022",J.C.,https://amazon.com//gp/profile/amzn1.account.AGSW5UNBDAS65KUDQG6NFUTJJV3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,PS5 en perfecto estado,"El equipo llego en perfecto estado, sin problemas de ningun tipo.",5.0 out of 5 stars,"September 9, 2022",Darwin Hernandez,https://amazon.com//gp/profile/amzn1.account.AEGANYBMYHE4EBAJ2OW3ENOKAY5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,gracias ..,estoy muy feliz,5.0 out of 5 stars,"September 9, 2022",mario,https://amazon.com//gp/profile/amzn1.account.AF6M2FSEYYDFVKNHNOBXQ2GILHCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Love this console!,Whats not to like about a sony playstation 5 for retail?!,5.0 out of 5 stars,"September 9, 2022",sheldon fraser,https://amazon.com//gp/profile/amzn1.account.AGVFW5BU33QDBHKVVWQJGBMWXEBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Waiting for my invitation 🥲,Still waiting for my invitation 😭😓,5.0 out of 5 stars,"September 8, 2022",Wilberto24,https://amazon.com//gp/profile/amzn1.account.AGDFAP34Z4Z632X5BDSXNYJ457BA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,False
PlayStation 5 Console,PS5,Just as amazing as the four PlayStations before this one... First have make sure it's Horizons West,5.0 out of 5 stars,"September 8, 2022",Mark Smith,https://amazon.com//gp/profile/amzn1.account.AEGPYHHCWRKYQOYRN4PMOH3SRVGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,"Great, As described A++++","Great, As described A++++",5.0 out of 5 stars,"September 6, 2022",Paul,https://amazon.com//gp/profile/amzn1.account.AHDZW4YPQA5A4HQCVZ3L2SQ2YQUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Very happy with the graphics and the controller,"I didn't want to pay some eBay scalper a premium for a PS5, so few months ago I signed up for an ""invitation"" to buy one from Amazon at retail. I figured I had a slim chance of actually getting a PS5, but I could wait. Fast forward a few months and I was happy to see an invitation from Amazon!I am very glad that I got it. The graphics are the best I've seen and the controller is great! It even has a touch pad and tilt control.The only games I care about are racing simulators. I bought Gran Turismo 7, WRC 10, and Need For Speed Remastered. The PS5 does great with those games except for the latter (which is a PS4 game). It works with the PS5 controller, but not with a steering wheel and pedals. (This is the game developer's issue, not Sony's). But hopefully in a few months they will issue a new version of Need for Speed for the PS5.Anyway, get one of these if you can!",5.0 out of 5 stars,"September 6, 2022",Brett C.,https://amazon.com//gp/profile/amzn1.account.AGI5GSPVR53KKPB4BGU7SP4IDVFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Took long but worth it.,Everything was nice and as should.,5.0 out of 5 stars,"September 5, 2022",Jeandry Brito,https://amazon.com//gp/profile/amzn1.account.AFHAO5FE2LI3R3MKKBVRITQWQUSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,It's a PS5,I like.,5.0 out of 5 stars,"September 5, 2022",David Kim,https://amazon.com//gp/profile/amzn1.account.AFATDW2NF7FPHEDPTV22MWCIVR5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Great Console.  Infuriating customer support.  De facto ransomware.,"All the great things about this console are well-established.  I will tell you a few things that might give you pause. 1) Something random went wrong with my console, and it now boots to a safe mode menu with every option greyed out except ""Reset PS5 (Reinstall System Software).""  I tried contacting PS Support through chat.  Once I was finally connected with an agent, the agent immediately closed the chat, before interacting with me in any way.  I tried to go to chat again, and received a message that said ""Hey there, back so soon?, it seems Chat has not been of help to you, please try again tomorrow.""2) As of launch, there was no way to backup saves to usb, they had to be put in the cloud, using PS Plus.  For people who don't care for multiplayer, and prefer to choose their own games rather than playing whatever PS Plus decides to ""give away for free,"" PS Plus is a poor value.  It amounts to an insurance system for protecting your own (save) data, that over the course of a console cycle, costs as much as actually paying to retrieve your PC data from a ransomware user.  XBOX and PC, I am given to understand, allow cloud saves without payment.I'm not one to cut off my nose to spite my face, and Sony has some great exclusives.  But I'll think twice about buying third party games from their storefront in the future.",3.0 out of 5 stars,"September 4, 2022",JC,https://amazon.com//gp/profile/amzn1.account.AGSDWL3M3G7XRVYZQQSLRR3JTKYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,False
PlayStation 5 Console,Came with broken parts,"Not very happy. The HDMI was broken and did not work. I used an old HDMI cable of mine and that did work. I called Amazon and they said they could not send me a new HDMI cable. Also, the box was literally ripped up when I received it. I’m wondering if this PlayStation is actually refurbished and they lied about it being new.",1.0 out of 5 stars,"September 2, 2022",Erik,https://amazon.com//gp/profile/amzn1.account.AGT2GZ2Z6MVANXVWDNJ7BLHKV7OQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,PS 5,I've been waiting for months and I've been a prime member for a long time. Nothing so far. I dont think this thing works!,4.0 out of 5 stars,"September 2, 2022",Angela Haule,https://amazon.com//gp/profile/amzn1.account.AHJA5U6JFIFHVW2M5XN5KXGPNQGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,False
PlayStation 5 Console,Excelente,"La verdad no desepciona, muy buenos juegos, sin embargo no se porque son mas caros.",5.0 out of 5 stars,"September 1, 2022",Daniel Gabrie,https://amazon.com//gp/profile/amzn1.account.AE7A6IA3XOQOLTEINZ4N767ZQEEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,I love it!,Love it!,5.0 out of 5 stars,"September 1, 2022",Yifei Song,https://amazon.com//gp/profile/amzn1.account.AER3FECERQ6LSJHOUD6NPBP3CWUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Vary happy,Good,5.0 out of 5 stars,"September 1, 2022",chin chan,https://amazon.com//gp/profile/amzn1.account.AEEG7V63WRPOD4QXOM4D3HYPKBUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Damaged shipping box,"This was a gift for my son, it arrived damaged. Everything inside was good, but it looked like I picked this up at a garage sale.",1.0 out of 5 stars,"September 1, 2022",Cristian,https://amazon.com//gp/profile/amzn1.account.AGTHYKEORPM5URC7VOBBVOEFHYSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,No Display,Non existent machine doesn't power on so tv just says no display connected.,1.0 out of 5 stars,"September 1, 2022",C. J. K.,https://amazon.com//gp/profile/amzn1.account.AHGXVYX6RC7K7ASLDKDWQP5DEXDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,False
PlayStation 5 Console,finally!!!,"First, i would like to thank AMAZON for giving me the fighting chance of getting this at the regular price and not have to pay the ridiculous prices sellers have it going for.Second, this is awesome...smooth running, enhances the graphics of my ps4 games, its just an awesome console. too busy playing to really focus on what you like to know...just took the time out to give it and amazon 5 stars.",5.0 out of 5 stars,"August 31, 2022",d.rattatta,https://amazon.com//gp/profile/amzn1.account.AFZQRX7J5X4SKMIH7OYPNTK2DPFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,False
PlayStation 5 Console,Most important for me was the service camp on time as I was told,On time and love the system couldn’t ask for more,5.0 out of 5 stars,"August 31, 2022",Nery Zuniga,https://amazon.com//gp/profile/amzn1.account.AFZD67H62PSKPRBWUKJ74HSZXEKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Not impressed...,1) It's slow.2) Disc's sound like a jet engine running.3) Runs out of space. I had more on my PS4 with the exact terabyte size drive. I have to delete games to make more room.4) Trying to upload game saves and/or moves saves to an external hard drive. Takes almost 10 to 15 minutes. My PS4 would do saves in both places in under 2 minutes. No more trying to save and run out the door. BECAUSE I'M WAITING. They make you believe that PS5 is so much quicker.,3.0 out of 5 stars,"August 30, 2022",toobad,https://amazon.com//gp/profile/amzn1.account.AG6F5SYNJBIZQZ67FSHMFOOYIUWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,False
PlayStation 5 Console,Awesome and very fast loading,"Was waiting for invite to buy, checking everyday finally came through and the madden football in incredible gameplay is much better, completely upgraded from ps4 console. Thx amazon",5.0 out of 5 stars,"August 30, 2022",herbie,https://amazon.com//gp/profile/amzn1.account.AEIGZ2I2VNGRZ2OTCPHYKAWD6APQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Great console!,,5.0 out of 5 stars,"August 30, 2022",Behlul Kula,https://amazon.com//gp/profile/amzn1.account.AFJBLH4ASJVITGUUWYEPGVFHJ3OA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Restock/scalper,It's been 2 years and barely anyone can get any type of playstation for it's regular price and most of them twice the price with the worse bundle,1.0 out of 5 stars,"August 29, 2022",Abdul malik,https://amazon.com//gp/profile/amzn1.account.AFD6BVJJM6IMK5UGLLGIRSHSZPYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,False
PlayStation 5 Console,Surprised,Didn’t think it was true but Amazon came through greatly appreciate it.,5.0 out of 5 stars,"August 29, 2022",Darren Torres,https://amazon.com//gp/profile/amzn1.account.AG3UI3Q3NWDVQWMSOHMWJP4KRZBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,What are the odds I receive another invite ?,So I was in the hospital with my wife through the weekend last week and Tuesday finally she had been released. I get home to my email ding ding dings and hey I have an invitation. Yet it's invalid since I was busy trying to help comfort my wife over the weekend and the duration was only X days available to accept the invitation... what are the odds I would receive another invitation,1.0 out of 5 stars,"August 29, 2022",Nate,https://amazon.com//gp/profile/amzn1.account.AG6KHJNHTWM4Z75BJBBTH7SVXRQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,False
PlayStation 5 Console,Solid,MANNNEEEE it runs like a champ!!!,5.0 out of 5 stars,"August 29, 2022",Gerardo Hernandez,https://amazon.com//gp/profile/amzn1.account.AER6MEUPAVQQNWKJIEI7UXPB33RA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Finally Fiance Is Happy!,"We waited over a year for this item! I was on waiting lists for a while and well, we finally got it. Fiance is happy and takes care of it like its Gold!",5.0 out of 5 stars,"August 28, 2022",Amanda Flores,https://amazon.com//gp/profile/amzn1.account.AEK37NAFPECZVGJRO3FN64OHUNMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Controller,Controller has stick drift at less month of owning. But system overall is fantastic just not the controller,3.0 out of 5 stars,"August 28, 2022",Charon,https://amazon.com//gp/profile/amzn1.account.AHHDMB5M5RCS3YS7N5O6DHYGOMDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Amazing Console,"I'm very happy with it. Got it on lunch day but just now thought to give it a review lol. Have no complaints. The haptic feedback controller is amazing. The games I'm playing (Spider man, Ratchet and Clank, GT7 etc) are of course awesome. Waiting for God of war Ragnarok.",5.0 out of 5 stars,"August 28, 2022",BePresent369,https://amazon.com//gp/profile/amzn1.account.AEYBKOQKB66B4CTYKEEVWDWAF2VA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,False
PlayStation 5 Console,"Its a ps5, what do you expect...........5 Stars","Its a ps5, what do you expect...........5 Stars",5.0 out of 5 stars,"August 27, 2022",Allan,https://amazon.com//gp/profile/amzn1.account.AHKJX4T3JXNDLVO4L4LMJ57M7VAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
PlayStation 5 Console,Surprised that my name came up so quickly,"My PS4 got the ""Blue Screen of death"" so I was going to buy another one to replace, but I thought why not sign up for the PS5. I'm glad I was patient waiting for the PS5. I really got lucky judging by some of the comments about waiting for in 'invite"" I got notified in about 3 days and. I purchased immediately. Still being pessimistic on whether they would actually ship one. When I got noticed it was on the way, Wohoo!!!!!. Load times are faster, graphics excellent.",5.0 out of 5 stars,"August 27, 2022",Kenny,https://amazon.com//gp/profile/amzn1.account.AFUIZZWMS2DWBUY77PXWETPRJHLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2022 Apple MacBook Laptop chip,Very powerful CPU!,"I use this MacBook Pro M2 for music creation and it really surprised me with how much faster and responsive it is compared to my 2017 Intel based MBP. The single external monitor support kind of surprised me but it gave me a good excuse to get a nice LG 4K Ultrafine 32"" monitor. Really loving this setup!",5.0 out of 5 stars,"October 22, 2022",BluezNotez,https://amazon.com//gp/profile/amzn1.account.AESSUHGPI2YAJGLGQHMPEESOMPIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2022 Apple MacBook Laptop chip,Love my macbook,"I used a macbook for my college years but once the screen broke I replaced it with windows. Going back to MacBook has been such a nice change, I can text from my laptop and the integration between phone and laptop is very convenient.",5.0 out of 5 stars,"October 21, 2022",naomy,https://amazon.com//gp/profile/amzn1.account.AFDCTPLTOKGUTPTG67DE4CIEQEVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2022 Apple MacBook Laptop chip,Not as expected,Performance same as older version,1.0 out of 5 stars,"October 20, 2022",Dhavalkumar Patel,https://amazon.com//gp/profile/amzn1.account.AGK6FD5HU56YL466R6ELOH5WRC4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2022 Apple MacBook Laptop chip,Not impressed. Professional Film Maker and Photographer.,Surprised that it wasn’t as fast wile working with FCPX and Photoshop. We ended up returning it for a MacBook Pro M1Pro and it’s as if that one is +5x faster. As well as the option of multi displays and better specs all across the board.,2.0 out of 5 stars,"October 19, 2022",John,https://amazon.com//gp/profile/amzn1.account.AFBHQUOJI2Z5FOYJBSLSQWZ47VSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2022 Apple MacBook Laptop chip,heavy Not,I like that it's light weight,5.0 out of 5 stars,"October 18, 2022",Diana Lynn Raderschadt,https://amazon.com//gp/profile/amzn1.account.AGUWFZIZP4F3ZNHDRLDQCNVIQUPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2022 Apple MacBook Laptop chip,Fantastic,Just perfect for what I needed,5.0 out of 5 stars,"October 17, 2022",Dr. Faith Obafemi,https://amazon.com//gp/profile/amzn1.account.AF3RGA7SKF64IPXSI2PNPN2YBBEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2022 Apple MacBook Laptop chip,Great laptop,"Love it, can’t beat the quality of a Mac. And it was delivered next day",5.0 out of 5 stars,"October 16, 2022",RGM,https://amazon.com//gp/profile/amzn1.account.AFLJ5VQHYIZROVWT4BELOY2JLZWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2022 Apple MacBook Laptop chip,NO USB PORTS,Apple doing apple things… there is no USB ports on this… like what..,1.0 out of 5 stars,"October 15, 2022",Michelle Nichole Martin Del Campo,https://amazon.com//gp/profile/amzn1.account.AF4CE4ZJVOGYQUDX53RIEZM3LFZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2022 Apple MacBook Laptop chip,"Lightweight, good battery life",I use Photoshop and a few drawing apps. Amateur photography. I heard the fans the Pro comes with cool the hardware and may extend the life of the device. It doesn’t stagger when I’m running all my graphic apps and digital paintings. I like Touch Bar above the keyboard and the picture quality is nice. I look forward to having it for many years.,5.0 out of 5 stars,"October 12, 2022",z9,https://amazon.com//gp/profile/amzn1.account.AE5YI25G7XFJECK5LVEZKN5344YA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2022 Apple MacBook Laptop chip,Can't handle the heat or direct sunlight,"First let me say, I love Mac and this is all I'll buy ""for now"".Don't use it outside in the sun or heat. Mine freezes constantly until the heat dissipates and makes it almost unusable. I am sitting outside in Belize where it is 29c/85f every day, all day long. This thing lasts 10 minutes before it can't handle it and then freezes for 30-60 seconds and becomes usable for a minute or two before starting again. Not to mention the permanent damage this could do over time.I avoid the sunlight for two reasons, the heat as I mentioned but the Touchbar is unreadable.Just my personal opinion on the Touchbar, it is the worst thing ever...I guess cause I just use the Function keys anyway but not being able to feal the keys when touch typing is horrible.Giving it 3 stars because I love mac but if you are on the fence and want to spend time outside in the summer...don't buy",3.0 out of 5 stars,"October 12, 2022",SlowPoke,https://amazon.com//gp/profile/amzn1.account.AHKWQGUWLBR5T4LNYWCQH3R2KLAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,False
2022 Apple MacBook Laptop chip,Great Computer,Love everything about this laptop. First time owning a MacBook and I would definitely recommend. It took some getting used to but well worth it.,5.0 out of 5 stars,"October 12, 2022",Cfaircloth,https://amazon.com//gp/profile/amzn1.account.AHTVONH3QOZMSWJEDFPQNUMLKYUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2022 Apple MacBook Laptop chip,Husband working on this,looks good will get husband will work on it.,4.0 out of 5 stars,"October 7, 2022",Linda,https://amazon.com//gp/profile/amzn1.account.AF3MEQG5N2XG3TN2SQ6MZI4EIZ4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2022 Apple MacBook Laptop chip,The best one,The best Mac book ever,5.0 out of 5 stars,"October 6, 2022",Pablo lozano,https://amazon.com//gp/profile/amzn1.account.AG2CN3DHK66PWR3DQKT2F5K6FTPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2022 Apple MacBook Laptop chip,Great product,Seamless interface,5.0 out of 5 stars,"October 3, 2022",Tristan Schulz,https://amazon.com//gp/profile/amzn1.account.AHPTNKO4RZKG6ZIJHI6PRUPIGXIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2022 Apple MacBook Laptop chip,Greate performance and good quality.,This is definitely good laptop with M2 chip it makes it even faster. The battery performance was expected to be more but it has same battery time as previous versions.,5.0 out of 5 stars,"October 3, 2022",MJ,https://amazon.com//gp/profile/amzn1.account.AEBT6XLI6MVHUURDIGZFWPY5VMCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2022 Apple MacBook Laptop chip,"very fast, good screen and new design keyboard","This computer has exceeded my expectations. The workmanship is very good. There is a display board on the keyboard that can be displayed, which can control the volume and other operations. The screen of the computer is also good, and it is very smooth to use. overall feeling very satisfied.",5.0 out of 5 stars,"October 2, 2022",O,https://amazon.com//gp/profile/amzn1.account.AG4X4LGQN6FHTU5FMAJUX7WWAYSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2022 Apple MacBook Laptop chip,Excellent Device,Purchased this device for my daughter to finish college. She absolutely loves it .,5.0 out of 5 stars,"October 1, 2022",Anthony Andrews,https://amazon.com//gp/profile/amzn1.account.AET5TL3EINCB73KTKGOQC36FJZWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2022 Apple MacBook Laptop chip,Great computer,4 th MacBook I have purchased for my college age kids! This computer is fantastic for nursing students and business major students. My daughter is extremely happy with everything about this computer!,5.0 out of 5 stars,"September 30, 2022",Kindle Customer,https://amazon.com//gp/profile/amzn1.account.AF4JGTC5QQSL4DH7HNMK5YERJOBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2022 Apple MacBook Laptop chip,I am in LOVE with the New Apple MacBook Pro Laptop!,"I have several versions of the MacBook Pro, and this one is very fast and the picture and colors are awesome! It has a longer battery life than before and a user-friendly touch screen.  Amazing!",5.0 out of 5 stars,"September 27, 2022",DerbyLaneDreams,https://amazon.com//gp/profile/amzn1.account.AEHDYAS2DUTNFNGXKWBRUEJDZJPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2022 Apple MacBook Laptop chip,Worth every penny!,"I've been using Chromebooks for the past few years and finally decided to get a Mac.  This machine does everything I need and much more.  It was worth the money.  It doesn't have a touchscreen but the touchpad does everything you need.  And it's incredibly fast.  It has so many features on it, and I've found it very easy to use and to learn.",5.0 out of 5 stars,"September 25, 2022",Christy Keever,https://amazon.com//gp/profile/amzn1.account.AERTGD26A3SJ2LNNUZG4ZXUYCLOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2022 Apple MacBook Laptop chip,Jumped ship from Windows!,"From PC Guy to MAC Guy! The jump was much easier than I thought. Thank goodness there’s a MAC version of all the software I used in the PC world. This MAC is a beast compared to the previous PC’s I’ve owned. Everything is much better. Battery Life, processor’s, compatibility with all my wireless peripherals. It’s almost too much. Plenty of room to grow. MacBook Pro 13in. M2 16gbRAM 1 TB SSD!…I GOT PLANS!",5.0 out of 5 stars,"September 23, 2022",Rich,https://amazon.com//gp/profile/amzn1.account.AH3G5M7VBWZP6OBD2VWT2KQCYHVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
